doc_id,chunk_id,source,page,section,chunk,categories
doc_24,doc_24_chunk_279,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,90,,แนวทางปฏิบัติทางทันตกรรมในผู้ป่วยที่มีโรคทางระบบ81ตารางที่ 3- 4 Prophylactic Regimens for Dental procedure (AHA 2008 )สถานการณ์ยาขนาดยา และรูปแบบการให้ยา(ภายใน 30 นาทีถึง 1 ชั่วโมงก่อนทําหัตถการ)ผู้ป่วยทั่วไปAmoxicillinผู้ใหญ่ : 2 กรัมรับประทานเด็ก : 50 มิลลิกรัม / น้ําหนักตัว (กิโลกรัม)รับประทานผู้ป่วยที่ไม่สามารถรับประทานยาได้Ampicillinผู้ใหญ่ : 2 กรัมเด็ก : 50 มิลลิกรัม / น้ําหนักตัว (กิโลกรัม) ฉีดเข้ากล้ามหรือเข้าหลอดเลือดดําหรือCefazolin หรือCeftriaxoneผู้ใหญ่ : 1 กรัมเด็ก : 50 มิลลิกรัม / น้ําหนักตัว,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_280,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,90,,: 1 กรัมเด็ก : 50 มิลลิกรัม / น้ําหนักตัว (กิโลกรัม) ฉีดเข้ากล้ามหรือเข้าหลอดเลือดดําผู้ป่วยที่มีประวัติแพ้ยากลุ่ม penicillinClindamycinผู้ใหญ่ : 600 มิลลิกรัมรับประทานเด็ก : 20 มิลลิกรัม/ น้ําหนักตัว (กิโลกรัม) รับประทานหรือCephalexinผู้ใหญ่ : 2 กรัมรับประทานเด็ก : 50 มิลลิกรัม / น้ําหนักตัว (กิโลกรัม) รับประทานหรือAzithromycin หรือClarithromycinผู้ใหญ่ : 500 มิลลิกรัมรับประทานเด็ก : 15 มิลลิกรัม / น้ําหนักตัว (กิโลกรัม) รับประทานผู้ป่วยที่มีประวัติแพ้ยากลุ่ม penicillin,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_281,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,90,,รับประทานผู้ป่วยที่มีประวัติแพ้ยากลุ่ม penicillin และไม่สามารถรับประทานยาได้Clindamycinผู้ใหญ่ : 600 มิลลิกรัมเด็ก : 20 มิลลิกรัม/ น้ําหนักตัว(กิโลกรัม) ฉีดเข้ากล้ามหรือเข้าหลอดเลือดดําหรือCefazolin หรือCeftriaxoneผู้ใหญ่ : 1 กรัมเด็ก : 50 มิลลิกรัม / น้ําหนักตัว (กิโลกรัม) ฉีดเข้ากล้ามหรือเข้าหลอดเลือดดํา หมายเหตุ การเปลี่ยนแปลงที่สําคัญในการให้ยาปฏิชีวนะเพื่อป้องกัน Infective endocarditis 1. ข้อแนะนํา AHA 1997 ได้มีการเปลี่ยนแปลงการให้ยาปฏิชีวนะ คือ ให้เพียงครั้งเดียวไม่มีการให้ครั้งที่ 2 ตามข้อแนะนําใน,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_282,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,90,,2 ตามข้อแนะนําใน AHA1990 ส่วนปริมาณยา Amoxicillin เปลี่ยนขนาดจาก 3 กรัมมาเป็นขนาด 2 กรัม เนื่องจากระดับของยาอยู่ในกระแสเลือดนานพอที่จะคงระดับที่สูงกว่าความเข้มข้นในการฆ่าเชื้อในระดับต่ําที่สุด (minimum inhibitory concentration: MIC) ในการต่อต้านเชื้อ Streptococci ในช่องปากคือประมาณ 6-14 ชั่วโมงซึ่งในข้อแนะนํา AHA 2008 ยังคงเดิมตามข้อแนะนํา AHA 1997,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_283,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,91,,แนวทางปฏิบัติทางทันตกรรมในผู้ป่วยที่มีโรคทางระบบ82 2. กรณีผู้ป่วยที่แพ้ยากลุ่ม Penicillin AHA 1997 แนะนําให้ใช้ยา clindamycin หรือยากลุ่ม cephalosporin ซึ่งเปลี่ยนแปลงจาก AHA 1990 เดิมแนะนําให้ใช้ยา erythromycin แต่พบว่ายากลุ่มนี้มีผลข้างเคียงต่อระบบทางเดินอาหาร และมีฤทธิ์ของยาในแต่ละสูตรมีผลต่อร่างกายและระบบทางเดินอาหารซับซ้อนด้วยถ้าผู้ที่เคยใช้ยา erythromycin เพื่อป้องกันเยื่อบุหัวใจอักเสบจากการติดเชื้อแล้วประสบผลสําเร็จดี ให้เลือกใช้ยานี้ต่อไปได้,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_284,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,91,,ให้เลือกใช้ยานี้ต่อไปได้ การใช้ยาปฏิชีวนะเพื่อป้องกันการติดเชื้อในผู้ป่วยที่ใส่ข้อต่อเทียม(Prophylaxis antibiotics for patients with artififfiicial joints) ปีค.ศ. 2003 American Dental Association: ADA ได้เสนอข้อแนะนําในการใช้ยาปฏิชีวนะเพื่อป้องกันการติดเชื้อ ในผู้ป่วยทันตกรรมที่ใส่ข้อต่อเทียม โดยสรุปดังนี้ 1. ไม่แนะนําให้ใช้ยาปฏิชีวนะเพื่อป้องกันการติดเชื้อก่อนการรักษาทางทันตกรรมในผู้ป่วยทั่วไปที่ใส่หมุดหรือ เดือย (Pin) แผ่นเหล็กดามกระดูก (Bone plates) และตะปูเกลียว (Screws),"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_285,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,91,,"(Bone plates) และตะปูเกลียว (Screws) หรือในผู้ป่วยที่ใส่ข้อต่อเทียม(Total joint replacement) ที่มีสุขภาพแข็งแรง 2. แนะนําให้ใช้ยาปฏิชีวนะเพื่อป้องกันการติดเชื้อก่อนการรักษาทางทันตกรรมในผู้ป่วยที่ใส่ข้อต่อเทียม (Total joint replacement) ที่มีความเสี่ยงต่อการติดเชื้อ ได้แก่ 2.1 ผู้ป่วยที่มีความต้านทานต่ําหรือผู้ป่วยที่มีโรคที่ถูกกดภูมิต้านทานไว้ ได้แก่ ข้อต่ออักเสบ (Inffllflammatory orthropathies): rheumatoid arthritis, systemic lupus erythematosus 2.2","[{""level_1"": ""การปฏิบัติตัวหลังทำหัตถการ"", ""level_2"": ""all rounded post op instruction""}]"
doc_24,doc_24_chunk_286,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,91,,"arthritis, systemic lupus erythematosus 2.2 ผู้ป่วยที่กินยาหรือได้รับฉายรังสีที่ทําให้ภูมิต้านทานถูกกด (Drug- or radiation-induced immunosuppression) 2.3 ผู้ป่วยที่เคยติดเชื้อที่ข้อต่อเทียมมาเมื่อไม่นานนี้ (Previous prosthetic joint infections) 2.4 ผู้ป่วยภาวะทุพโภชนาการ (Malnourishment) 2.5 ผู้ป่วยฮีโมฟีเลีย (Hemophilia) 2.6 ผู้ป่วยติดเชื้อ HIV (HIV infection) 2.7 ผู้ป่วยเบาหวานชนิดพึ่งอินซูลิน (Insulin-dependent(type1) diabetes) 2.8 เนื้องอกชนิดร้ายแรง (Malignancy) 3.","[{""level_1"": ""อาการ/ภาวะแทรกซ้อน"", ""level_2"": ""Physical Symptoms""}, {""level_1"": ""อาการ/ภาวะแทรกซ้อน"", ""level_2"": ""Digestive and Body Reactions""}]"
doc_24,doc_24_chunk_287,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,91,,"diabetes) 2.8 เนื้องอกชนิดร้ายแรง (Malignancy) 3. ประเภทของการรักษาทางทันตกรรมที่ทําให้เกิดอุบัติการติดเชื้อสูงที่ต้องให้ยาปฏิชีวนะเพื่อป้องกันการติดเชื้อ ในผู้ป่วยที่ใส่ข้อต่อเทียมก่อนการรักษา ได้แก่ 3.1 การถอนฟัน 3.2 การรักษาโรคปริทันต์ทั้งการผ่าตัด, การฝังเส้นใยหรือแถบยาปฏิชีวนะไว้ใต้เหงือกการขูดหินปูน, การเกลารากฟันการวัดร่องปริทันต์ การรักษาในระยะคงสภาพ (Recall maintenance) 3.3 การฝังรากเทียมและการปลูกฟันที่หลุดออกมาจากเบ้าฟัน 3.4 การรักษาคลองรากฟัน ในขั้นตอนต่าง ๆ","[{""level_1"": ""หัตถการ"", ""level_2"": ""extraction""}, {""level_1"": ""หัตถการ"", ""level_2"": ""third molar surgery""}]"
doc_24,doc_24_chunk_288,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,91,,3.4 การรักษาคลองรากฟัน ในขั้นตอนต่าง ๆ ที่รักษาคลองรากฟันและการผ่าตัดที่บริเวณปลายรากฟันที่ อยู่นอกคลองรากฟัน 3.5 การใส่ band เพื่อการจัดฟันครั้งแรก แต่ไม่ใช่ brackets 3.6 การฉีดยาชาเฉพาะตําแหน่งแบบฉีดเข้าเอ็นยึดปริทันต์ (intraligament injection) 3.7 การทําความสะอาดฟันและตัวรากเทียมรวมทั้งการทําความสะอาดช่องปากที่คาดว่าจะทําให้มีเลือดออก,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}, {""level_1"": ""หัตถการ"", ""level_2"": ""extraction""}, {""level_1"": ""หัตถการ"", ""level_2"": ""third molar surgery""}]"
doc_24,doc_24_chunk_289,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,92,,แนวทางปฏิบัติทางทันตกรรมในผู้ป่วยที่มีโรคทางระบบ83 4. ประเภทของการรักษาทางทันตกรรมที่ทําให้เกิดอุบัติการติดเชื้อต่ํา ที่ไม่แนะนําให้ใช้ยาปฏิชีวนะเพื่อป้องกันการติดเชื้อในผู้ป่วยที่ใส่ข้อต่อเทียมก่อนการรักษา แต่ขึ้นกับการตัดสินใจทางคลินิกที่จะใช้ยาปฏิชีวนะ โดยจะเลือกใช้ยาปฏิชีวนะ ในกรณีที่คาดว่าจะทําให้เกิดเลือดออก 4.1 ทันตกรรมบูรณะที่รวมถึงการอุดฟันที่ผุและการใส่ฟันแทนที่ฟันที่หายไป โดยอาจใช้หรือไม่ใช้วัสดุแยก เหงือกก็ได้ 4.2 การฉีดยาชาเฉพาะตําแหน่งในปากยกเว้นฉีดเข้าเอ็นยึดปริทันต์ (Intraligament injection),"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_290,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,92,,"(Intraligament injection) 4.3 การรักษาคลองรากฟันที่อยู่ภายในคลองรากฟัน:การใส่เดือยฟันและการก่อตัวฟัน 4.4 การใส่แผ่นยางกันน้ําลาย 4.5 การตัดไหมหลังการผ่าตัด 4.6 การใส่ฟันชนิดถอดได้หรือการใส่เครื่องมือจัดฟัน 4.7 การพิมพ์ปาก 4.8 การเคลือบฟลูออไรด์ 4.9 การถ่ายภาพรังสีในช่องปาก 4.10 การปรับเครื่องมือจัดฟันตารางที่ 3- 5 Antibiotic Prophylaxis Regimen for Patients with Artififfiicial Joints (ADA 2003) สถานการณ์ยาขนาดยา และรูปแบบการให้ยาผู้ป่วยทั่วไปCephalexin, Cephradineหรือ Amoxicillinรับประทาน 2 กรัม 1","[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}, {""level_1"": ""หัตถการ"", ""level_2"": ""extraction""}]"
doc_24,doc_24_chunk_291,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,92,,Cephradineหรือ Amoxicillinรับประทาน 2 กรัม 1 ชั่วโมงก่อนทําหัตถการผู้ป่วยที่ไม่สามารถรับประทานยาได้Cefazolin1 กรัมฉีดเข้ากล้ามหรือเข้าหลอดเลือดดํา1 ชั่วโมงก่อนทําหัตถการหรือ Ampicillin2 กรัมฉีดเข้ากล้ามหรือเข้าหลอดเลือดดํา1 ชั่วโมงก่อนทําหัตถการผู้ป่วยที่มีประวัติแพ้ยากลุ่ม penicillinClindamycinรับประทาน600 มิลลิกรัม 1 ชั่วโมงก่อนทําหัตถการผู้ป่วยที่มีประวัติแพ้ยากลุ่ม penicillin และไม่สามารถรับประทานยาได้Clindamycin600 มิลลิกรัมฉีดเข้ากล้ามหรือเข้าหลอดเลือดดํา1 ชั่วโมงก่อนทําหัตถการ,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_292,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,93,,แนวทางปฏิบัติทางทันตกรรมในผู้ป่วยที่มีโรคทางระบบ84 3.3 แนวทางปฏิบัติทางทันตกรรมในผู้ป่วยโรค endocrine diseases 3.3.1 แนวทางปฏิบัติทางทันตกรรมในผู้ป่วย diabetes mellitus สิ่งที่เป็นประเด็นสําคัญต่อทันตแพทย์ คือ โรคเบาหวานส่งผลกระทบต่อการเกิดโรคและความรุนแรงของการดําเนินโรคในช่องปาก เช่น โรคปริทันต์ โรคฟันผุ ภาวะติดเชื้อง่ายและแผลหายยากทําให้มีปัญหาเรื่องการติดเชื้อรา การเกิดฝีหนองทันตแพทย์ต้องระวัง ในการให้บริการรักษาทางทันตกรรมแก่ผู้ป่วยเกณฑ์การวินิจฉัยโรคเบาหวาน 1. ระดับกลูโคสในพลาสมาขณะอดอาหารอย่างน้อย 8,"[{""level_1"": ""อาการ/ภาวะแทรกซ้อน"", ""level_2"": ""Physical Symptoms""}]"
doc_24,doc_24_chunk_293,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,93,,1. ระดับกลูโคสในพลาสมาขณะอดอาหารอย่างน้อย 8 ชั่วโมง (Fasting plasma glucose หรือ FPG) มากกว่า หรือเท่ากับ 126 mg/dl โดยทําการตรวจอย่างน้อย 2 ครั้งหรือ 2. ระดับพลาสมาเมื่อเวลาใดก็ได้ (Random plasma glucose หรือ RPG) มากกว่าหรือเท่ากับ 200 mg/dl ร่วมกับมีอาการของโรคเบาหวานหรือ 3. ระดับกลูโคสในพลาสมาที่ 2 ชั่วโมงหลังจากดื่มน้ําตาลกลูโคส 75 กรัม (Oral glucose tolerance test หรือ OGTT) มากกว่าหรือเท่ากับ 200 mg/dl อย่างน้อย 2 ครั้ง เมื่อมีความสงสัยมากว่าเป็นโรคเบาหวาน แต่ตรวจ FPG แล้วปกติ 4.,"[{""level_1"": ""ไม่เกี่ยวข้อง"", ""level_2"": ""ไม่เกี่ยวข้อง""}]"
doc_24,doc_24_chunk_294,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,93,,แต่ตรวจ FPG แล้วปกติ 4. นอกจากนี้เกณฑ์การวินิจฉัยเบาหวานอาจพิจารณาระดับน้ําตาลสะสม (Hemoglobin A1c) มากกว่า 6.5%ตารางที่ 3-6 การแปลผลค่ากลูโคสในพลาสมาการวินิจฉัยค่าปกติIFG* หรือ IGT**เบาหวานวิธีFPG (mg/dl)< 100100-125126OGTT (mg/dl)< 140140-199200RPG (mg/dl)< 140-200 ร่วมกับมีอาการ * : Impaired fasting plasma glucose ** : Impaired glucose tolerence,"[{""level_1"": ""ไม่เกี่ยวข้อง"", ""level_2"": ""ไม่เกี่ยวข้อง""}]"
doc_24,doc_24_chunk_295,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,94,,แนวทางปฏิบัติทางทันตกรรมในผู้ป่วยที่มีโรคทางระบบ85 แนวทางการรักษาทางปริทันต์บําบัดในผู้ป่วยโรคเบาหวาน 1. การคัดกรองผู้ป่วยเบาหวานที่มีความเสี่ยงต่อโรคปริทันต์ แนวทางการตรวจคัดกรอง ฯ และแนวทางการรักษาตามบทที่ 1 แนวทางการรักษาในผู้ป่วยปริทันต์ 2. ช่วงเวลาของการรักษาทางทันตกรรมผู้ป่วยที่ควบคุมสภาวะเบาหวานได้ สามารถให้การรักษาทางทันตกรรมเช่นเดียวกับผู้ป่วยปกติทั่วไปควรนัดผู้ป่วยมารักษาในช่วงเวลาเช้า ผู้ป่วยควรรับประทานอาหารและทานยาควบคุมสภาวะโรคเบาหวานก่อนมารับการรักษา เพื่อป้องกันภาวะน้ําตาลในเลือดต่ํา,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_296,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,94,,เพื่อป้องกันภาวะน้ําตาลในเลือดต่ํา (Hypoglycemia) ควรวางแผนใช้เวลาในการรักษาไม่ยาวนานมากในการนัดแต่ละครั้งและให้การรักษา อย่างนุ่มนวล (Atraumatic) เพื่อไม่ก่อให้เกิดความเครียดขณะรักษา หากมีการรักษาโดยการทําศัลย์ปริทันต์ที่ใช้เวลา การรักษานานควรวางแผนการรักษาร่วมกับการใช้ยาสงบประสาท (Conscious sedation) และปรึกษาแพทย์เฉพาะสาขา ในเรื่องการใช้ยาควบคุมสภาวะโรคเบาหวานด้วยทันตแพทย์ผู้ให้การรักษาควรมีความรู้และทราบถึงยาที่ผู้ป่วยใช้ควบคุมสภาวะโรคเบาหวานตลอดจนการควบคุมอาหารของผู้ป่วยด้วย,"[{""level_1"": ""การปฏิบัติตัวหลังทำหัตถการ"", ""level_2"": ""all rounded post op instruction""}]"
doc_24,doc_24_chunk_297,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,94,,เพื่อป้องกันความเสี่ยงต่อการเกิดภาวะน้ําตาลในเลือดต่ําขณะให้การรักษาปริทันต์บําบัด และเตรียมพร้อมแก้ไขปัญหาฉุกเฉินที่อาจเกิดขณะทําการรักษาได้ทันที 3. การใช้ยาปฏิชีวนะ การใช้ยาปฏิชีวนะในผู้ป่วยโรคเบาหวานมักใช้ในกรณีที่มีการติดเชื้อในช่องปากรุนแรงมาก เนื่องจากผู้ป่วยมี ภูมิต้านทานต่ําหรือมีการหายของแผลช้า ความจําเป็นของการใช้ยาขึ้นกับสภาวะการควบคุมระดับน้ําตาลในกระแสเลือดของผู้ป่วย แต่การเลือกชนิดขนาดและปริมาณของการใช้ยาปฏิชีวนะ ให้ถือเสมือนการใช้ยาปฏิชีวนะในผู้ป่วยปกติ,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_298,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,94,,ให้ถือเสมือนการใช้ยาปฏิชีวนะในผู้ป่วยปกติ ผู้ป่วยโรคเบาหวานที่มีโรคปริทันต์อักเสบร่วมด้วยควรได้รับการรักษาโดยการกําจัดหินน้ําลายโดยวิธีเชิงกล (Mechanical debridement) ได้แก่ การขูดหินน้ําลายและการเกลารากฟันร่วมกับการใช้ยาปฏิชีวนะทางระบบจะให้ผลดี ต่อการรักษาโรคปริทันต์อักเสบและการควบคุมระดับน้ําตาลในกระแสเลือดมากกว่าการกําจัดหินน้ําลายโดยวิธีเชิงกลเพียงอย่างเดียวยาปฏิชีวนะที่นิยมใช้ร่วมในงานรักษาปริทันต์บําบัด ได้แก่ ยาในกลุ่ม tetracycline หรือ,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_299,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,94,,ได้แก่ ยาในกลุ่ม tetracycline หรือ doxycyclineแนวทางการรักษาทางศัลยกรรมช่องปากในผู้ป่วยเบาหวานการถอนฟันหรือการผ่าตัดเล็กที่ไม่มีความยุ่งยากภายใต้การฉีดยาชาเฉพาะที่ สามารถทําได้ตามปกติในผู้ป่วยที่ได้รับการควบคุมระดับน้ําตาลในเลือดเป็นอย่างดีมาตลอดดังนี้ 1. ผู้ป่วยที่รับประทานยาลดน้ําตาลตอนเช้าและรับประทานอาหารเช้าตามปกติ ควรนัดถอนฟันหรือผ่าตัดในช่วงเช้า 2. ผู้ป่วยที่ฉีดอินซูลิน ในผู้ป่วยที่ควบคุมน้ําตาลได้ดีควรถอนฟันหรือทําผ่าตัดหลังจากรับประทานอาหารเช้าและ ฉีดอินซูลินตามปกติแล้วภายใน 2 ชั่วโมง,"[{""level_1"": ""หัตถการ"", ""level_2"": ""extraction""}, {""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_24,doc_24_chunk_300,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,94,,ฉีดอินซูลินตามปกติแล้วภายใน 2 ชั่วโมง แต่ถ้าถอนฟันหลาย ๆ ซี่หรือทําผ่าตัดที่ยุ่งยากซับซ้อนควรทําในโรงพยาบาล เพื่อจะได้ ควบคุมดูแลผู้ป่วยได้อย่างใกล้ชิด ในผู้ป่วยเบาหวานต้องตระหนักอยู่เสมอในเรื่องภาวะฉุกเฉินที่อาจเกิดขึ้นจากภาวะน้ําตาลในเลือดต่ําและอาจทําให้ หมดสติได้ ต้องเตรียมชุดฉุกเฉินทางการแพทย์ (Medical emergency set) ให้อยู่ในสภาพพร้อมใช้หมายเหตุ : 1. กรณีผู้ป่วยที่ควบคุมระดับน้ําตาลได้ไม่ดี ได้แก่ ผู้ป่วยที่มีระดับน้ําตาลน้อยกว่า 70 mg/dl หรือมากกว่า 200 mg/dl,"[{""level_1"": ""การปฏิบัติตัวหลังทำหัตถการ"", ""level_2"": ""all rounded post op instruction""}]"
doc_24,doc_24_chunk_301,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,94,,70 mg/dl หรือมากกว่า 200 mg/dl ควรเลื่อนการรักษาไปก่อนหรือส่งต่อผู้ป่วยรับการรักษาในโรงพยาบาล 2. ผู้ป่วยบางรายอาจพิจารณาให้ antibiotic prophylaxis เพื่อป้องกันการติดเชื้อภายหลังการถอนฟันหรือผ่าตัด 3. ในผู้ป่วยเบาหวานที่มีการติดเชื้อรุนแรงควรส่งต่อเพื่อรับการรักษาในโรงพยาบาล,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}, {""level_1"": ""หัตถการ"", ""level_2"": ""Wound and Infection""}, {""level_1"": ""อาการ/ภาวะแทรกซ้อน"", ""level_2"": ""medicine""}, {""level_1"": ""อาการ/ภาวะแทรกซ้อน"", ""level_2"": ""Wound and Infection""}]"
doc_24,doc_24_chunk_302,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,95,,แนวทางปฏิบัติทางทันตกรรมในผู้ป่วยที่มีโรคทางระบบ86 แนวทางปฏิบัติในการรักษาโรคติดเชื้อราในช่องปากสิ่งสําคัญต้องแก้ไขปัจจัยเสี่ยงที่เกี่ยวข้อง เช่นควบคุมระดับน้ําตาลในกระแสเลือดในรายผู้ป่วยโรคเบาหวานที่ ควบคุมไม่ดี ฟันปลอมที่มีปัญหา ร่วมไปกับการใช้ยาต้านเชื้อรา โดยทั่วไปการรักษาเชื้อราในช่องปาก เริ่มต้นพิจารณาใช้ ยาต้านเชื้อราแบบเฉพาะที่ ก่อน แนวทางการรักษาโรคราแคนดิดาในช่องปากสมาคมโรคติดเชื้อแห่งสหรัฐอเมริกา (Infectious Diseases Society of America :IDSA) เผยแพร่ Clinical practice guidelines for the,"[{""level_1"": ""อาการ/ภาวะแทรกซ้อน"", ""level_2"": ""Wound and Infection""}]"
doc_24,doc_24_chunk_303,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,95,,"เผยแพร่ Clinical practice guidelines for the management of Candidiasis แยกตามอวัยวะที่ ตรวจพบการติดเชื้อและระดับความรุนแรงฉบับปรับปรุงล่าสุดปี ค.ศ. 2009 แนวทางการรักษาการติดเชื้อแคนดิดาในบริเวณช่องปากและคอหอย (Oropharyngeal candidiasis) แนะนําให้ใช้ยาดังนี้ 1. การติดเชื้อระดับไม่รุนแรงยาที่ควรเลือกใช้เป็นอันดับแรกคือ clotrimazole รูปแบบ troches/lozenges ขนาดเม็ดละ 10 มิลลิกรัมวันละ 5 ครั้งหรือ nystatin รูปแบบยาน้ําแขวนตะกอน (oral suspension) 100,000 ยูนิตต่อมิลลิลิตร (U/mL) อมกลั้วปากครั้งละ 4 - 6","[{""level_1"": ""อาการ/ภาวะแทรกซ้อน"", ""level_2"": ""Wound and Infection""}]"
doc_24,doc_24_chunk_304,แนวทางเวชปฏิบัติทางทันตกรรม สําหรับคลินิกทันตกรรม-กองทันตสาธารณสุข สํานักอนามัย กรุงเทพมหานคร.pdf,95,,"ยูนิตต่อมิลลิลิตร (U/mL) อมกลั้วปากครั้งละ 4 - 6 มิลลิลิตรวันละ 4 ครั้งหรือแบบ pastilles เม็ดละ 200,000 ยูนิตครั้งละ 1-2 เม็ดวันละ 4 ครั้งติดต่อกันเป็นเวลา 7 – 14 วัน 2. การติดเชื้อระดับปานกลางถึงรุนแรง ใช้ยา flfflluconazole รูปแบบยาเม็ดขนาด 100 - 200 มิลลิกรัม (3 มิลลิกรัม/ น้ําหนักตัว 1 กิโลกรัม) รับประทานทุกวันติดต่อกันเป็นเวลา 7-14 วัน 3. กรณีที่ผู้ป่วยไม่ตอบสนองต่อการรักษาโดยยา flfflluconazole อาจให้ 3.1 itraconazole solution ขนาดวันละ 200 มิลลิกรัมต่อวันหรือ posaconazole suspension ขนาด 400","[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
